0.006296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000437,0.000087,0.000000,0.000000,0.000000,0.000000,0.015391,0.000000,0.000000,0.000175,0.005859,0.000000,0.000000,0.000000,0.000087,0.000000,0.002099,0.005072,1.000000,1725.0
0.006485,0.000156,0.000039,0.008478,0.000000,0.000000,0.001797,0.000117,0.000078,0.000000,0.000000,0.000000,0.000117,0.000117,0.000078,0.000000,0.003438,0.000000,0.000000,0.000000,0.000860,0.000352,0.029887,0.000899,1.000000,1844.0
0.028446,0.000627,0.000000,0.000418,0.000209,0.000418,0.003347,0.012968,0.000000,0.000000,0.000209,0.000000,0.000000,0.000837,0.000209,0.000209,0.009831,0.000000,0.000627,0.000209,0.000000,0.002301,0.032629,0.002092,1.000000,1869.0
0.017030,0.044524,0.000462,0.000000,0.000000,0.001385,0.011182,0.000103,0.000000,0.000000,0.000000,0.000256,0.000000,0.000000,0.000000,0.000000,0.222262,0.000051,0.000000,0.000000,0.000000,0.041344,0.000410,0.002513,1.000000,1594.0
0.071865,0.000200,0.000024,0.000130,0.000035,0.000035,0.001825,0.034190,0.000082,0.000012,0.000141,0.000000,0.000024,0.000024,0.000212,0.000035,0.008680,0.000000,0.000012,0.000082,0.000106,0.002403,0.013520,0.000506,1.000000,1855.0
0.021472,0.004090,0.002556,0.000000,0.001022,0.002556,0.039877,0.000000,0.000511,0.000000,0.000000,0.032720,0.000511,0.000000,0.000000,0.000511,0.195808,0.000000,0.000000,0.000000,0.000000,0.037832,0.003579,0.011247,1.000000,1614.0
0.002872,0.000000,0.000000,0.000000,0.000000,0.000000,0.001723,0.000000,0.000574,0.000000,0.000000,0.000000,0.000574,0.000000,0.000000,0.000000,0.003446,0.000000,0.000000,0.000000,0.000574,0.000574,0.001149,0.001149,0.701895,1741.0
0.015675,0.000060,0.000000,0.000000,0.000000,0.000000,0.000723,0.000000,0.000060,0.000060,0.000000,0.000000,0.000121,0.000000,0.000000,0.026165,0.008802,0.000000,0.000000,0.000000,0.000060,0.001266,0.000663,0.008681,1.000000,1689.0
0.007681,0.000059,0.000017,0.000017,0.000000,0.000008,0.001122,0.000017,0.000042,0.000008,0.000000,0.000034,0.009239,0.000168,0.000025,0.000025,0.004439,0.000059,0.000008,0.000067,0.000126,0.000369,0.004305,0.002069,1.000000,1719.0
0.022880,0.003025,0.000378,0.000000,0.027040,0.011251,0.035832,0.000000,0.000095,0.000473,0.000000,0.000851,0.000095,0.000000,0.000189,0.000095,0.197977,0.000000,0.000000,0.000000,0.000473,0.140588,0.003120,0.006713,1.000000,1579.0
0.000000,0.000000,0.003047,0.000000,0.000000,0.000000,0.007313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007922,0.000000,0.000000,0.000000,0.000000,0.003047,0.000609,0.003656,0.248629,1641.0
0.025067,0.000243,0.000000,0.000081,0.000324,0.000162,0.006652,0.000081,0.000000,0.000000,0.000000,0.000000,0.010708,0.000081,0.000243,0.000081,0.012168,0.000730,0.000000,0.000081,0.000000,0.005030,0.002677,0.003326,1.000000,1729.0
0.041817,0.000560,0.015461,0.000129,0.000345,0.000043,0.051249,0.000000,0.000000,0.000172,0.000000,0.000086,0.000345,0.000129,0.000086,0.000086,0.078338,0.000215,0.000000,0.000000,0.000129,0.020327,0.002024,0.007838,1.000000,1640.0
0.040018,0.004398,0.003078,0.000880,0.167986,0.023307,0.190413,0.000000,0.000440,0.000000,0.000880,0.001759,0.002639,0.000000,0.000000,0.000440,0.228672,0.000880,0.000000,0.000000,0.000000,0.249340,0.006596,0.009675,1.000000,1580.0
0.074064,0.000184,0.000000,0.000131,0.000026,0.000039,0.001143,0.041517,0.000013,0.000000,0.000105,0.000000,0.000105,0.000000,0.000144,0.000026,0.007237,0.000000,0.000013,0.000026,0.000026,0.000867,0.008669,0.000486,1.000000,1852.0
0.047134,0.000369,0.000211,0.000137,0.000021,0.000053,0.005025,0.000126,0.000274,0.000137,0.000000,0.000063,0.000653,0.000053,0.000105,0.000569,0.015645,0.014001,0.000011,0.000011,0.000158,0.001875,0.003255,0.008618,1.000000,1692.0
0.018117,0.000167,0.000201,0.000117,0.000017,0.000284,0.004667,0.000117,0.000217,0.000217,0.000000,0.000050,0.000385,0.000050,0.000184,0.023671,0.019690,0.000100,0.000000,0.000017,0.000167,0.001807,0.001991,0.005688,1.000000,1683.0
0.010647,0.000038,0.000095,0.000000,0.000019,0.000000,0.003061,0.000019,0.000038,0.000095,0.000019,0.000019,0.000418,0.000000,0.000000,0.010818,0.015989,0.000152,0.000019,0.000000,0.000019,0.001711,0.002662,0.010533,1.000000,1687.0
0.007159,0.000389,0.000233,0.000078,0.000156,0.000156,0.012217,0.000000,0.000000,0.000000,0.000000,0.007859,0.000000,0.000000,0.000000,0.000156,0.173216,0.000000,0.000000,0.000000,0.000000,0.011283,0.002257,0.002957,1.000000,1620.0
0.041043,0.000471,0.000067,0.000134,0.000235,0.000370,0.002487,0.005714,0.000202,0.000134,0.000067,0.000034,0.000235,0.000101,0.031497,0.000034,0.007967,0.000101,0.000000,0.000235,0.000168,0.004740,0.010824,0.003698,1.000000,1792.0
0.011504,0.000342,0.000139,0.000038,0.000582,0.351963,0.006809,0.000025,0.000025,0.000392,0.000013,0.000076,0.000025,0.000013,0.000152,0.000101,0.117599,0.000038,0.000000,0.000025,0.000038,0.134774,0.002822,0.000873,1.000000,1565.0
0.076134,0.079682,0.005392,0.000080,0.000722,0.002325,0.122078,0.000040,0.000100,0.000160,0.000000,0.000100,0.000140,0.000020,0.000020,0.000301,0.190374,0.000221,0.000000,0.000040,0.000000,0.049553,0.001764,0.007557,1.000000,1599.0
0.006587,0.000044,0.000009,0.000000,0.000000,0.000026,0.001129,0.000026,0.000106,0.000044,0.000009,0.000000,0.003368,0.000018,0.000009,0.000079,0.003536,0.000053,0.000000,0.000026,0.000088,0.000335,0.000855,0.002795,1.000000,1722.0
0.026963,0.000162,0.000030,0.000089,0.000000,0.000089,0.000620,0.000251,0.000472,0.000030,0.001180,0.000030,0.000133,0.001003,0.018467,0.000015,0.005620,0.000015,0.000000,0.000133,0.000044,0.000207,0.008880,0.000605,1.000000,1794.0
0.118271,0.000253,0.000030,0.013010,0.000030,0.000030,0.000686,0.002206,0.000104,0.000015,0.000119,0.000015,0.000075,0.000060,0.000134,0.000030,0.005872,0.000030,0.000000,0.000238,0.000075,0.000358,0.025589,0.001699,1.000000,1834.0
0.014011,0.002335,0.000403,0.000081,0.000322,0.000564,0.017031,0.000040,0.000040,0.000161,0.000040,0.031807,0.000000,0.000000,0.000121,0.000081,0.212385,0.000040,0.000201,0.000000,0.000040,0.016427,0.001892,0.007891,1.000000,1613.0
0.004533,0.001218,0.000622,0.000052,0.000078,0.000725,0.045463,0.000000,0.000052,0.000155,0.000000,0.039608,0.000337,0.000000,0.000000,0.000207,0.186022,0.000000,0.000026,0.000078,0.000104,0.018237,0.000674,0.007253,1.000000,1621.0
0.011605,0.000093,0.000000,0.023996,0.000000,0.000014,0.000816,0.000165,0.000100,0.000021,0.000057,0.000007,0.000036,0.000036,0.000107,0.000007,0.006003,0.000000,0.000021,0.000036,0.000043,0.000315,0.027015,0.000608,1.000000,1837.0
0.007262,0.000064,0.000037,0.000028,0.000000,0.000009,0.002163,0.000009,0.000304,0.000018,0.000000,0.000028,0.009471,0.000230,0.000083,0.000000,0.005393,0.000018,0.000018,0.000028,0.000037,0.000184,0.003304,0.002062,1.000000,1719.0
0.003494,0.000000,0.000000,0.000318,0.000159,0.000318,0.004924,0.000000,0.000000,0.000000,0.000000,0.000318,0.000000,0.006671,0.000635,0.000000,0.005877,0.000000,0.000000,0.000000,0.000000,0.001588,0.010642,0.000635,1.000000,1778.0
0.011538,0.000083,0.000042,0.000104,0.000000,0.000042,0.002276,0.000101,0.018967,0.000024,0.000009,0.000012,0.000095,0.000009,0.000095,0.000060,0.005376,0.000018,0.000012,0.000089,0.000080,0.000503,0.001847,0.001293,1.000000,1749.0
0.021307,0.017926,0.000376,0.000000,0.000107,0.002737,0.028231,0.000054,0.000054,0.000054,0.000054,0.000376,0.000054,0.000000,0.000322,0.000107,0.204058,0.000107,0.000000,0.000000,0.000054,0.054369,0.004777,0.003328,1.000000,1590.0
0.005065,0.000400,0.000000,0.000000,0.000000,0.000000,0.002799,0.000000,0.000000,0.000133,0.000133,0.000000,0.006132,0.000133,0.000000,0.000133,0.007198,0.000267,0.000000,0.000133,0.000133,0.001999,0.005732,0.004932,1.000000,1717.0
0.012092,0.000642,0.000455,0.000027,0.000080,0.000629,0.009216,0.000027,0.000000,0.066600,0.000000,0.000294,0.000254,0.000000,0.000027,0.000054,0.062293,0.000013,0.000013,0.000000,0.000000,0.013256,0.000602,0.060126,1.000000,1655.0
0.041852,0.000537,0.000015,0.000493,0.000000,0.000073,0.001001,0.000232,0.000174,0.000000,0.000609,0.000000,0.000015,0.013404,0.000102,0.000029,0.010561,0.000015,0.000073,0.000029,0.000102,0.000319,0.020788,0.001074,1.000000,1777.0
0.029875,0.000397,0.000040,0.000119,0.000028,0.000103,0.001251,0.023973,0.000143,0.000016,0.000028,0.000040,0.000075,0.000024,0.000079,0.000028,0.008503,0.000091,0.000012,0.000032,0.000099,0.000473,0.006688,0.000643,1.000000,1869.0
0.037865,0.001862,0.003104,0.000000,0.001862,0.001862,0.088765,0.000000,0.000621,0.000000,0.000000,0.050900,0.001241,0.000000,0.000000,0.000000,0.151459,0.000000,0.000000,0.000000,0.000000,0.098696,0.001241,0.004345,0.976412,1611.0
0.056338,0.053629,0.000000,0.000361,0.001264,0.000903,0.022752,0.000361,0.000181,0.001083,0.000000,0.000000,0.000722,0.000000,0.000361,0.000181,0.164861,0.000000,0.000000,0.000000,0.000000,0.062477,0.003792,0.004514,1.000000,1602.0
0.058696,0.001549,0.015177,0.000465,0.000465,0.001549,0.033762,0.000155,0.000000,0.000155,0.000000,0.001549,0.000155,0.000000,0.000000,0.000310,0.158278,0.000000,0.000000,0.000000,0.000000,0.019823,0.001858,0.009602,1.000000,1632.0
0.013581,0.000031,0.000031,0.000061,0.000031,0.000031,0.002564,0.000061,0.000061,0.000000,0.000000,0.000000,0.000214,0.035676,0.000214,0.000214,0.019013,0.000031,0.000000,0.000000,0.000305,0.001465,0.013703,0.001740,1.000000,1786.0
0.018647,0.002152,0.007937,0.000143,0.000430,0.000717,0.039493,0.000048,0.000048,0.000048,0.000048,0.000287,0.000048,0.000000,0.000287,0.000096,0.162085,0.000000,0.000000,0.000000,0.000048,0.011284,0.002534,0.003777,1.000000,1630.0
0.018455,0.001374,0.000174,0.000017,0.019429,0.009497,0.019482,0.000017,0.000000,0.000261,0.000000,0.000157,0.000070,0.000017,0.000070,0.000017,0.167386,0.000000,0.000017,0.000017,0.000226,0.116020,0.000939,0.004279,1.000000,1586.0
0.016115,0.000286,0.000000,0.000286,0.000143,0.000072,0.005228,0.000215,0.000358,0.000072,0.000358,0.000215,0.000286,0.000645,0.000215,0.000072,0.015112,0.000072,0.000358,0.018837,0.001003,0.004011,0.022704,0.002005,1.000000,1876.0
0.006061,0.001460,0.000292,0.000000,0.001534,0.184314,0.013948,0.000073,0.000000,0.000000,0.000073,0.000146,0.000000,0.000000,0.000073,0.000146,0.131006,0.000000,0.000000,0.000000,0.000073,0.193077,0.000730,0.004747,1.000000,1555.0
0.014679,0.000722,0.000775,0.000027,0.000080,0.000187,0.013155,0.000107,0.000053,0.033690,0.000000,0.000080,0.000267,0.000027,0.000134,0.000027,0.075588,0.000107,0.000000,0.000000,0.000080,0.007433,0.004385,0.030829,1.000000,1650.0
0.037817,0.000246,0.000100,0.000201,0.000045,0.000167,0.002914,0.000156,0.000313,0.000067,0.000112,0.000033,0.000413,0.000190,0.016134,0.000089,0.008977,0.000078,0.000033,0.000056,0.000324,0.000994,0.013476,0.002188,1.000000,1792.0
0.007344,0.001224,0.003672,0.000000,0.000612,0.000000,0.012240,0.000000,0.000000,0.000612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011016,0.000000,0.000000,0.000000,0.000000,0.003060,0.000000,0.005508,0.546512,1634.0
0.016928,0.035047,0.000105,0.000035,0.000386,0.004416,0.013984,0.000035,0.000035,0.000105,0.000000,0.000070,0.000035,0.000000,0.000035,0.000070,0.223426,0.000000,0.000000,0.000000,0.000140,0.048260,0.000561,0.004065,1.000000,1590.0
